player,letter,出場回数,monster,level,variant,image,A(アクティブ),P(コンパニオン),url01,url02,url03,url04,url05,url06,url07,url08,url09,url10,url11
暇つぶし2025年,D,11,フラーユ,31,原,https://eldersign.jp/img/mi/p/f0/058_floweyu_0g1.png,コールドボルト / セメタリーゲート / ファイアボルト / ファイアランス,命中ブースト / 守りのミンネ,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=3&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=35&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=67&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=100&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=101&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=102&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=103&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=104&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=105&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=106&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=107&se=13&t=1
暇つぶし2025年,D,11,モーラ,26,亜2,https://eldersign.jp/img/mi/g/f0/022_mora_2g4.png,セメタリーゲート / ファイアボルト / ペイルムーン,魔力ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=3&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=35&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=67&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=100&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=101&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=102&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=103&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=104&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=105&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=106&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=107&se=13&t=1
暇つぶし2025年,D,11,てんぺ,28,原,https://eldersign.jp/img/mi/g/f0/039_ariel_0g4.png,アイスランス / ウィンドボルト / セメタリーゲート / テンペスト / ファイアボール,命中ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=3&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=35&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=67&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=100&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=101&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=102&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=103&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=104&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=105&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=106&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=107&se=13&t=1
暇つぶし2025年,D,11,ちゃん,38,亜1,https://eldersign.jp/img/mi/g/f0/022_mora_1g1.png,セメタリーゲート / ファイアボルト / ブラッドスティール / ペイルムーン,敏捷ブースト / 魔力ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=3&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=35&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=67&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=100&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=101&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=102&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=103&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=104&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=105&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=106&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=107&se=13&t=1
シアン,F,11,ダークヤング,40,原,https://eldersign.jp/img/mi/g/f0/055_dark-young_0g7.png,くすぐり / エイミング / ガッシマ / チャージ / 超低周波,守りのミンネ / 攻撃ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=5&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=37&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=69&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=101&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=133&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=166&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=167&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=168&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=169&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=170&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=171&se=13&t=1
シアン,F,11,ワイバーン,41,亜1,https://eldersign.jp/img/mi/g/f0/029_wyvern_1g4.png,イートアライブ / チャージ / ハードブロウ / ベノムスティング / 光の刻印,守りのミンネ / 戦いのエール,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=5&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=37&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=69&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=101&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=133&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=166&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=167&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=168&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=169&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=170&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=171&se=13&t=1
シアン,F,11,フラーユ,34,原,https://eldersign.jp/img/mi/p/f0/058_floweyu_0g1.png,コールドボルト / ヒーリング / 春の雨,敏捷ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=5&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=37&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=69&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=101&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=133&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=166&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=167&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=168&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=169&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=170&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=171&se=13&t=1
シアン,F,11,スノウ,41,亜2,https://eldersign.jp/img/mi/g/f0/020_snow_2g4.png,アイスボール / スノウストーム / ファイアボール / 水流 / 氷の花,フレイムバリア,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=5&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=37&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=69&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=101&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=133&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=166&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=167&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=168&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=169&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=170&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=171&se=13&t=1
しろくろ,B,11,ピィスケ,38,亜2,https://eldersign.jp/img/mi/g/f0/030_lavender_dragon_2g1.png,チャージ / ペトロガス / 氷葬,リジェネレイト,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=1&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=34&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=35&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=36&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=37&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=38&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=39&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=40&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=41&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=42&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=43&se=13&t=1
しろくろ,B,11,ドラエさん,49,亜1,https://eldersign.jp/img/mi/g/f0/023_scylla_1g4.png,アイスランス / チャージ / バインドグラスプ / ヒーリング / フサリア,フレイムバリア / 守りのミンネ,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=1&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=34&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=35&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=36&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=37&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=38&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=39&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=40&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=41&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=42&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=43&se=13&t=1
しろくろ,B,11,リリル,32,亜2,https://eldersign.jp/img/mi/g/f0/021_gremlin_2g4.png,ダークボルト / チャージ / ヒーリング / ファイアボール / 風葬,リフレクション / 敏捷ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=1&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=34&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=35&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=36&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=37&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=38&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=39&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=40&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=41&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=42&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=43&se=13&t=1
しろくろ,B,11,マヤラウ,29,原,https://eldersign.jp/img/mi/g/f0/040_alrunes_0g4.png,ウィンドボルト / エンジェルダスト / ヒーリング / ファイアボール / 狐火,ヴァイオレッツブルー,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=1&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=34&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=35&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=36&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=37&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=38&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=39&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=40&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=41&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=42&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=43&se=13&t=1
ウェェ,K,11,ナイトメア,44,亜2,https://eldersign.jp/img/mi/g/f0/028_nightmare_2g7.png,アースクェイク / カロウシブスピット / クリティカルスパイク,リジェネレイト / リフレクション,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=10&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=42&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=74&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=106&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=138&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=170&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=202&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=234&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=266&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=298&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=331&se=13&t=1
ウェェ,K,11,ラベンダードラゴン,41,原,https://eldersign.jp/img/mi/s/f0/030_lavender_dragon_0g4.png,ダブルアタック / チャージ / ハードブロウ,エンジェリックウィング,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=10&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=42&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=74&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=106&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=138&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=170&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=202&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=234&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=266&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=298&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=331&se=13&t=1
ウェェ,K,11,エアリエル,37,原,https://eldersign.jp/img/mi/g/f0/039_ariel_0g4.png,ウィンドボルト / ヒーリング / 水流,命中ブースト / 守りのミンネ,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=10&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=42&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=74&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=106&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=138&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=170&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=202&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=234&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=266&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=298&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=331&se=13&t=1
ウェェ,K,11,オールドワン1号,38,原,https://eldersign.jp/img/mi/g/f0/051_old-one_0g4.png,アムネジア / ウィンドボルト / ヒーリング,守りのミンネ / 防御ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=10&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=42&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=74&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=106&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=138&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=170&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=202&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=234&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=266&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=298&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=331&se=13&t=1
Vince,C,3,ショゴス,31,亜2,https://eldersign.jp/img/mi/g/f0/034_shoggoth_2g1.png,テケリ・リ / ヒーリング / フロート / ロストフォーチュン / 闇の刻印,リフレクション / 命中ブースト / 戦いのエール / 攻撃ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=2&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=68&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=74&se=13&t=1,,,,,,,,
Vince,C,3,ワイバーン,29,原,https://eldersign.jp/img/mi/s/f0/029_wyvern_0g7.png,ハードブロウ / ベノムスティング / 光の刻印,レジストペトリ / 予習復習 / 命中ブースト / 攻撃ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=2&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=34&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=67&se=13&t=1,,,,,,,,
Vince,C,2,ペリ,44,原,https://eldersign.jp/img/mi/g/f0/042_peri_0g4.png,パイロクラズム / ムーランルージュ / レーヴァテイン / 風葬,レジストチャーム / 命中ブースト / 心の壁 / 魔力ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=2&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=73&se=13&t=1,,,,,,,,,
Vince,C,1,スノウ,36,亜1,https://eldersign.jp/img/mi/g/f0/020_snow_1g4.png,エルフショット / スノウストーム / スリートストーム / 氷の花,魔力ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=2&se=13&t=1,,,,,,,,,,
Vince,C,4,防御HP特化,27,原,https://eldersign.jp/img/mi/g/f0/046_simorgh_0g4.png,シードハウザー / ハードブロウ / バードサンクチュアリ,レジストチャーム / 命中ブースト / 守りのミンネ / 心の壁 / 攻撃ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=34&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=67&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=70&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=72&se=13&t=1,,,,,,,
Vince,C,3,グレムリン,43,亜1,https://eldersign.jp/img/mi/g/f0/021_gremlin_1g4.png,ハイドアウト / ヒーリング / ロストフォーチュン / 光の楔 / 風葬,命中ブースト / 防火布 / 魔力ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=34&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=69&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=72&se=13&t=1,,,,,,,,
Vince,C,5,フラーユ準備完了,34,原,https://eldersign.jp/img/mi/p/f0/058_floweyu_0g1.png,アイスボール / アイスランス / ウィンドボルト / エルフショット / 春の雨,リジェネレイト / レジストスリープ / レジストチャーム,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=34&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=67&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=71&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=72&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=73&se=13&t=1,,,,,,
Vince,C,1,ミ＝ゴ,31,原,https://eldersign.jp/img/mi/s/f0/032_mi-go_0g4.png,ビシージ,命中ブースト / 魔力ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=67&se=13&t=1,,,,,,,,,,
Vince,C,2,メロウフラッシュ,23,亜2,https://eldersign.jp/img/mi/s/f0/004_merrow_2g7.png,コールドボルト / トライデント / フラッシュフラッド,レジストスリープ / レジストペトリ,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=68&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=70&se=13&t=1,,,,,,,,,
Vince,C,1,アルルーナ,22,原,https://eldersign.jp/img/mi/g/f0/040_alrunes_0g4.png,エルフショット / エンジェルダスト / ラストシュリーク,心の棘 / 魔力ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=68&se=13&t=1,,,,,,,,,,
Vince,C,1,グリマルキン,16,亜2,https://eldersign.jp/img/mi/g/f0/085_grimalkin_2g4.png,ブラッドムーン / ルビーレイン,レジストペトリ,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=68&se=13&t=1,,,,,,,,,,
Vince,C,3,ア・ドライグ・ゴッホ,29,原,https://eldersign.jp/img/mi/g/f0/071_y-ddraig-goch_0g4.png,チャージ / ハードブロウ / ブレイズ,予習復習 / 命中ブースト / 守りのミンネ / 攻撃ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=69&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=72&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=75&se=13&t=1,,,,,,,,
Vince,C,1,シムルグ,20,亜2,https://eldersign.jp/img/mi/p/f0/046_simorgh_2g1.png,アウターキラー,HPブースト / 防火布,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=69&se=13&t=1,,,,,,,,,,
Vince,C,2,ドール,41,原,https://eldersign.jp/img/mi/g/f0/056_dhole_0g7.png,アースクェイク / インクリーズ / カロウシブスピット / ダルバドーハ / チャージ,HPブースト / フレイムアシスト / フレイムバリア / 防火布,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=69&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=74&se=13&t=1,,,,,,,,,
Vince,C,1,ウルタールの猫,13,原,https://eldersign.jp/img/mi/s/f0/065_cats-of-ulthar_0g1.png,フライト,レジストスリープ,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=70&se=13&t=1,,,,,,,,,,
Vince,C,2,フェアリーエーテル育成,14,原,https://eldersign.jp/img/mi/b/f0/009_fairy-dragon_0g1.png,アイスボール / エーテルクラウド / 光のベール,命中ブースト / 心の棘 / 魔力ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=70&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=71&se=13&t=1,,,,,,,,,
Vince,C,1,ジャバ攻430防236,9,原,https://eldersign.jp/img/mi/b/f0/017_jabberwock_0g7.png,ウォークライ,予習復習,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=71&se=13&t=1,,,,,,,,,,
Vince,C,1,ジャバ攻撃403魔81,10,亜2,https://eldersign.jp/img/mi/s/f0/017_jabberwock_2g4.png,ジャバー,レジストペトリ,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=71&se=13&t=1,,,,,,,,,,
Vince,C,1,サキュバス準備完了,21,原,https://eldersign.jp/img/mi/g/f0/043_succubus_0g4.png,ウィンドボルト / テンプテイション,レジストポイズン,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=73&se=13&t=1,,,,,,,,,,
Vince,C,2,エアリエル,54,原,https://eldersign.jp/img/mi/g/f0/039_ariel_0g4.png,エルフショット / ストームワーニング / テラーコール / テンペスト / ファイアボール,レジストチャーム / 心の壁,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=73&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=74&se=13&t=1,,,,,,,,,
Vince,C,1,ジャバウォック,56,亜2,https://eldersign.jp/img/mi/g/f0/017_jabberwock_2g7.png,ウォークライ / チャージ / ハードブロウ,リフレクション,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=74&se=13&t=1,,,,,,,,,,
Vince,C,1,ハイドラ覚醒用,4,原,https://eldersign.jp/img/mi/g/f0/048_hydra_0g1.png,ダブルアタック,攻撃ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=75&se=13&t=1,,,,,,,,,,
Vince,C,1,サキュバス覚醒用,19,原,https://eldersign.jp/img/mi/g/f0/043_succubus_0g4.png,ウィンドボルト / テンプテイション,命中ブースト / 魔力ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=75&se=13&t=1,,,,,,,,,,
Vince,C,1,プチショゴスドール,6,原,https://eldersign.jp/img/mi/b/f0/088_petit-shoggoth_0g4.png,インクリーズ / ファイアボール,予習復習,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=75&se=13&t=1,,,,,,,,,,
dq,H,11,グレイバーン,43,亜1,https://eldersign.jp/img/mi/g/f0/029_wyvern_1g4.png,スパイクテイル / ダブルアタック / チャージ / ベノムスティング / 光の刻印,ハートオブウィンド / 守りのミンネ,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=7&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=39&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=71&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=103&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=135&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=167&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=199&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=232&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=233&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=234&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=235&se=13&t=1
dq,H,7,アークディスプレイサー,30,原,https://eldersign.jp/img/mi/g/f0/057_arch-displacers_0g4.png,ダブルアタック / ディスプレイスメント / ペトロガス / ホロウワールド,ハートオブウィンド / 戦いのエール,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=7&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=71&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=199&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=232&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=233&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=234&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=235&se=13&t=1,,,,
dq,H,5,ベルナス,37,亜1,https://eldersign.jp/img/mi/s/f0/009_fairy-dragon_1g1.png,アイスボール / ウィンドボルト / リヴァイヴ / 光のベール / 水流,,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=7&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=39&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=103&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=135&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=167&se=13&t=1,,,,,,
