player,letter,出場回数,monster,level,variant,image,A(アクティブ),P(コンパニオン),url01,url02,url03,url04,url05,url06,url07,url08,url09,url10,url11
ユウア,K,7,ꕀ,62,原,https://eldersign.jp/img/mi/g/f0/055_dark-young_0g7.png,ガッシマ / スキュアー / スタンピード / チャージ / ブラッドセイバー,ハートオブフレイム / リジェネレイト / 守りのミンネ / 戦いのエール,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=42&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=106&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=138&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=170&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=266&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=298&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=331&se=13&t=1,,,,
ユウア,K,7,ꕁ,64,原,https://eldersign.jp/img/mi/g/f0/055_dark-young_0g4.png,ガッシマ / スキュアー / スタンピード / チャージ / トライペック,ハートオブフレイム / リジェネレイト / 守りのミンネ / 戦いのエール,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=42&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=106&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=138&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=170&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=266&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=298&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=331&se=13&t=1,,,,
ユウア,K,5,☈,87,亜1,https://eldersign.jp/img/mi/p/f0/057_arch-displacers_1g4.png,アンブッシュ / カラカス / フォトケミカルスモッグ / 光のベール / 光の楔,HPブースト / クィックオーダー,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=42&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=138&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=170&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=266&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=298&se=13&t=1,,,,,,
ユウア,K,3,Ꮹ,30,原,https://eldersign.jp/img/mi/b/f1/103_last-survivor_0g7.png,ステイシス / プロテクトディザスター / ポイズンクラウド / ユロール / 光の楔,クィックオーダー / 命中ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=42&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=170&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=266&se=13&t=1,,,,,,,,
ユウア,K,2,♔,65,亜1,https://eldersign.jp/img/mi/p/f0/049_brass-dragon_1g4.png,スキュアー / スタンピード / スパイクテイル / チャージ / ブラッドセイバー,守りのミンネ / 戦いのエール,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=74&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=202&se=13&t=1,,,,,,,,,
ユウア,K,2,♚,60,亜1,https://eldersign.jp/img/mi/p/f0/049_brass-dragon_1g4.png,スタンピード / チャージ / ディスペル / トライペック / ヴェンデッタ,守りのミンネ / 戦いのエール,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=74&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=202&se=13&t=1,,,,,,,,,
ユウア,K,2,ಇ,55,亜2,https://eldersign.jp/img/mi/p/f0/043_succubus_2g7.png,アウェイクニング / アゼランザ / エルフショット / セメタリーゲート / 光の楔,HPブースト / クィックオーダー / 命中ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=74&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=202&se=13&t=1,,,,,,,,,
ユウア,K,2,ペリ,29,亜1,https://eldersign.jp/img/mi/p/f0/042_peri_1g4.png,アウローラ / エルフショット / セメタリーゲート / 光のベール / 悪魔のトリル,コールドアシスト / レジストスリープ,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=74&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=202&se=13&t=1,,,,,,,,,
ユウア,K,2,。゜,60,亜2,https://eldersign.jp/img/mi/p/f0/041_rusalka_2g4.png,アイスランス / ウィンターブラスト / スリープクラウド / フラッド / 氷の刻印,HPブースト / クィックオーダー,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=106&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=331&se=13&t=1,,,,,,,,,
ユウア,K,2,༄,64,原,https://eldersign.jp/img/mi/g/f0/039_ariel_0g7.png,セメタリーゲート / テンペスト / ヒーリング / ファイアランス / フェアリーエイド,クィックオーダー / 命中ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=106&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=331&se=13&t=1,,,,,,,,,
ユウア,K,1,☃,67,原,https://eldersign.jp/img/mi/g/f0/020_snow_0g7.png,セメタリーゲート / ブラッドムーン,ハートオブフレイム / リジェネレイト,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=234&se=13&t=1,,,,,,,,,,
ユウア,K,1,❄︎,50,原,https://eldersign.jp/img/mi/s/f0/020_snow_0g7.png,セメタリーゲート / ペイルムーン,ハートオブフレイム / リジェネレイト,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=234&se=13&t=1,,,,,,,,,,
ユウア,K,1,❅,45,原,https://eldersign.jp/img/mi/s/f0/020_snow_0g7.png,セメタリーゲート / テンペスト / フェアリーエイド,クィックオーダー / 命中ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=234&se=13&t=1,,,,,,,,,,
ユウア,K,1,ღ,56,亜1,https://eldersign.jp/img/mi/p/f0/043_succubus_1g7.png,アウェイクニング / キャンセレイション / セメタリーゲート,HPブースト / クィックオーダー,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=234&se=13&t=1,,,,,,,,,,
ユウア,K,1,.◉.,44,亜1,https://eldersign.jp/img/mi/p/f0/053_fsm_1g1.png,アゼランザ / エルフショット / パンデミック / 光のベール / 光の楔,守りのミンネ / 防御ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=298&se=13&t=1,,,,,,,,,,
ClayClay,C,6,W.R.N.B,54,亜2,https://eldersign.jp/img/mi/g/f0/082_gug_2g7.png,アンブッシュ / ブラッドセイバー / ベノムスクラッチ / 闇の刻印 / 闇の楔,HPブースト / クィックオーダー / レジストポイズン / 守りのミンネ,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=2&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=68&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=70&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=73&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=74&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=75&se=13&t=1,,,,,
ClayClay,C,8,ミル＝フイユ,70,亜1,https://eldersign.jp/img/mi/p/f0/066_atlach-nacha_1g7.png,ゴッサマーチェイン / シュリンク / ミラーズ / ルルハラント / ルールオブドリームス,リジェネレイト / レジストポイズン / 命中ブースト / 守りのミンネ / 心の棘,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=2&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=34&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=68&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=70&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=72&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=73&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=74&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=75&se=13&t=1,,,
ClayClay,C,4,H.S.K_Ver1.2,63,亜2,https://eldersign.jp/img/mi/g/f0/078_zhar_2g4.png,シュリンク / ハスタリーザ / フォトケミカルスモッグ / ミラーズ / ユロール,HPブースト / クィックオーダー / リジェネレイト / 心の棘,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=2&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=34&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=70&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=72&se=13&t=1,,,,,,,
ClayClay,C,6,F.S.M.,58,原,https://eldersign.jp/img/mi/g/f0/053_fsm_0g4.png,セメタリーゲート / ハスタリーザ / ミラーズ / ユロール / ルルハラント,クィックオーダー / リジェネレイト / 命中ブースト / 守りのミンネ / 心の棘 / 悪目立ち,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=2&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=34&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=70&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=72&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=73&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=74&se=13&t=1,,,,,
ClayClay,C,4,ドール,60,亜1,https://eldersign.jp/img/mi/p/f0/056_dhole_1g4.png,カロウシブスピット / ガッシマ / トランキリティ / ブラッドセイバー / 光のベール,リジェネレイト / レジストポイズン / 守りのミンネ / 敏捷ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=34&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=68&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=72&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=73&se=13&t=1,,,,,,,
ClayClay,C,3,ハルドル,70,原,https://eldersign.jp/img/mi/g/f0/049_brass-dragon_0g4.png,アースクェイク / スキュアー / ヒカップ / ヴェンデッタ / 光のベール,レジストポイズン / 命中ブースト / 守りのミンネ,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=67&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=69&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=71&se=13&t=1,,,,,,,,
ClayClay,C,3,アス,67,原,https://eldersign.jp/img/mi/g/f0/048_hydra_0g4.png,アースクェイク / カロウシブスピット / シードハウザー / ダルバドーハ / ラーヴァフロウ,レジストポイズン / 守りのミンネ,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=67&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=69&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=71&se=13&t=1,,,,,,,,
ClayClay,C,3,シルバードラゴン,62,原,https://eldersign.jp/img/mi/g/f0/050_silver-dragon_0g4.png,カラカス / テンペスト / ニグラーヌ / バーニングレイジ / 光のベール,クィックオーダー / 命中ブースト / 守りのミンネ / 悪目立ち,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=67&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=69&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=71&se=13&t=1,,,,,,,,
ClayClay,C,3,黒夜庵,47,亜2,https://eldersign.jp/img/mi/g/f0/065_cats-of-ulthar_2g7.png,カラカス / バードサンクチュアリ / フライト / 月光浴 / 炎のベール,HPブースト / クィックオーダー,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=67&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=69&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=71&se=13&t=1,,,,,,,,
ClayClay,C,1,星鈴,66,亜1,https://eldersign.jp/img/mi/p/f0/052_star-vampire_1g4.png,アンブッシュ / フォトケミカルスモッグ / ミラーズ / ユロール / 闇の楔,命中ブースト / 守りのミンネ,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=68&se=13&t=1,,,,,,,,,,
ClayClay,C,1,ハルテ,59,原,https://eldersign.jp/img/mi/g/f0/041_rusalka_0g4.png,アゼランザ / パンデミック / ヒヤデスウィンド / ファイアランス / 炎の刻印,ハートオブウィンド / ミラージュ,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=74&se=13&t=1,,,,,,,,,,
ClayClay,C,1,スピル,36,原,https://eldersign.jp/img/mi/g/f0/041_rusalka_0g4.png,アイスランス / スリートストーム / フラッド / メイルストロム / ルルハラント,クィックオーダー,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=75&se=13&t=1,,,,,,,,,,
ClayClay,C,1,イシュ,40,原,https://eldersign.jp/img/mi/g/f0/039_ariel_0g4.png,アイスランス / ストームワーニング / スリートストーム / テンペスト,クィックオーダー / 悪目立ち,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=75&se=13&t=1,,,,,,,,,,
センカ,B,4,リャオタン,49,亜2,https://eldersign.jp/img/mi/p/f0/054_hounds-of-tindalos_2g1.png,シャドウレイド / スタンピード / チャージ / フェイズアウト / ルルハラント,セントリー / リジェネレイト / 守りのミンネ / 戦いのエール,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=1&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=39&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=42&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=43&se=13&t=1,,,,,,,
センカ,B,2,ゴフン,43,原,https://eldersign.jp/img/mi/g/f0/055_dark-young_0g4.png,のしかかり / ガッシマ / スタンピード / チャージ / ニグラーヌ,セントリー / リジェネレイト / 守りのミンネ / 戦いのエール,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=1&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=39&se=13&t=1,,,,,,,,,
センカ,B,3,ミートスパ太郎,39,原,https://eldersign.jp/img/mi/g/f0/053_fsm_0g4.png,アゼランザ / エルフショット / ハスタリーザ / 悪魔のトリル,心の壁 / 心の棘,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=1&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=39&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=43&se=13&t=1,,,,,,,,
センカ,B,3,干しイカちゃん,48,原,https://eldersign.jp/img/mi/g/f0/051_old-one_0g4.png,エルフショット / セメタリーゲート / ヒーリング / ミラーズ / ユロール,ミラージュ / 心の壁 / 心の棘 / 魔力ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=1&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=39&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=43&se=13&t=1,,,,,,,,
センカ,B,5,タイハク,35,原,https://eldersign.jp/img/mi/g/f0/039_ariel_0g7.png,アイスランス / ウィンドボルト / セメタリーゲート / テンペスト / フェアリーエイド,クィックオーダー / 守りのミンネ / 心の棘 / 悪目立ち / 戦いのエール / 魔力ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=34&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=35&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=36&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=38&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=40&se=13&t=1,,,,,,
センカ,B,7,エオヒド,48,亜2,https://eldersign.jp/img/mi/p/f0/044_ankou_2g4.png,ウィンドボルト / エルフショット / パリィ / パンデミック / ファイアランス,エンジェリックウィング / フレイムアシスト / フレイムシギル / 防御ブースト / 防火布 / 魔力ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=34&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=35&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=36&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=37&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=38&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=40&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=41&se=13&t=1,,,,
センカ,B,5,シバ,38,亜2,https://eldersign.jp/img/mi/p/f0/042_peri_2g4.png,シムーン / ヒヤデスウィンド / フサリア / ムーランルージュ / リヴァイヴ / ルビーレイン / レーヴァテイン,フレイムアシスト / フレイムシギル / 防火布 / 魔力ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=34&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=36&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=37&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=41&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=42&se=13&t=1,,,,,,
センカ,B,7,アエス,53,原,https://eldersign.jp/img/mi/g/f0/041_rusalka_0g7.png,アイスランス / セメタリーゲート / ヒーリングヘイズ / フラッド / ペイルムーン,エンジェリックウィング / コールドシギル / 敏捷ブースト / 防寒布,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=34&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=35&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=36&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=37&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=38&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=40&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=41&se=13&t=1,,,,
センカ,B,3,シシリー,34,原,https://eldersign.jp/img/mi/p/f0/058_floweyu_0g1.png,アイスランス / セメタリーゲート / ヒーリングヘイズ / 光のベール / 桜花泡影,守りのミンネ / 戦いのエール,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=35&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=37&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=40&se=13&t=1,,,,,,,,
センカ,B,2,オルロック,40,亜1,https://eldersign.jp/img/mi/g/f0/074_nachzehrer_1g7.png,ウィンドボルト / ジャベリン / ディスペル / フォトケミカルスモッグ,フレイムバリア / 守りのミンネ / 戦いのエール / 敏捷ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=38&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=41&se=13&t=1,,,,,,,,,
センカ,B,2,ガンダルフ,29,亜1,https://eldersign.jp/img/mi/p/f0/079_ithaqua_1g4.png,シーラ / ファストブレード / ワインクラウド,レジストポイズン / 戦いのエール / 攻撃ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=42&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=43&se=13&t=1,,,,,,,,,
センカ,B,1,ナムスギル,23,,,,フレイムアシスト / 敏捷ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=42&se=13&t=1,,,,,,,,,,
なまはる,G,9,フラーユ,43,原,https://eldersign.jp/img/mi/p/f0/058_floweyu_0g1.png,パンデミック / ヒヤデスウィンド / フサリア / ベノムスクラッチ / 桜花泡影,フレイムアシスト / 予習復習 / 戦いのエール / 防御ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=6&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=38&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=70&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=102&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=134&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=166&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=199&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=200&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=202&se=13&t=1,,
なまはる,G,9,エアリエル,48,原,https://eldersign.jp/img/mi/g/f0/039_ariel_0g4.png,ステイシス / テンペスト / フェアリーエイド / ベノムスクラッチ / 風切り,守りのミンネ / 戦いのエール / 防御ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=6&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=38&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=70&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=102&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=134&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=166&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=199&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=200&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=202&se=13&t=1,,
なまはる,G,9,セイレン,54,亜2,https://eldersign.jp/img/mi/g/f0/024_seiren_2g7.png,アウェイクニング / ヒーリング / ペイルムーン / ポイズンクラウド / 悪魔のトリル,クィックオーダー,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=6&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=38&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=70&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=102&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=134&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=166&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=199&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=200&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=202&se=13&t=1,,
なまはる,G,9,サキュバス,50,亜1,https://eldersign.jp/img/mi/p/f0/043_succubus_1g4.png,スタンダールシンドローム / スノウストーム / スリートストーム / テンプテイション / リヴァイヴ,コールドアシスト / 予習復習,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=6&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=38&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=70&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=102&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=134&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=166&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=199&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=200&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=202&se=13&t=1,,
なまはる,G,2,ブラスドラゴン,46,亜2,https://eldersign.jp/img/mi/p/f0/049_brass-dragon_2g4.png,ガッシマ / スタンピード / ドラゴンスケイル / ベノムスティング / 光の刻印,戦いのエール / 防御ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=201&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=203&se=13&t=1,,,,,,,,,
なまはる,G,2,パズズ,41,原,https://eldersign.jp/img/mi/g/f0/045_pazuzu_0g4.png,デルタスラッシュ / ドラゴニックロア / バードサンクチュアリ,守りのミンネ / 戦いのエール,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=201&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=203&se=13&t=1,,,,,,,,,
なまはる,G,2,ペリュトン,38,原,https://eldersign.jp/img/mi/g/f0/047_peryton_0g7.png,ステイシス / ヒーリング / 光の楔 / 闇の刻印 / 闇の楔,HPブースト / クィックオーダー,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=201&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=203&se=13&t=1,,,,,,,,,
なまはる,G,2,ウルタールの猫,33,亜1,https://eldersign.jp/img/mi/g/f0/065_cats-of-ulthar_1g4.png,フライト / 光の楔 / 月光浴 / 闇の楔 / 風葬,HPブースト / クィックオーダー,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=201&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=203&se=13&t=1,,,,,,,,,
いも,F,1,ダークヤング (1),27,原,https://eldersign.jp/img/mi/g/f0/055_dark-young_0g7.png,イボニーシード / ガッシマ / テケリ・リ / ドラウン / ペトロガス,ローズイズレッド / ヴァイオレッツブルー,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=166&se=13&t=1,,,,,,,,,,
いも,F,10,ダークヤング (2),38,亜2,https://eldersign.jp/img/mi/p/f0/055_dark-young_2g4.png,インクリーズ / ガッシマ / スタンピード / ディスペル / ブラッドセイバー,ヴァイオレッツブルー / 守りのミンネ,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=5&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=37&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=69&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=101&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=133&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=167&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=168&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=169&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=170&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=171&se=13&t=1,
いも,F,11,ティンダロスハウンド,49,原,https://eldersign.jp/img/mi/g/f0/054_hounds-of-tindalos_0g7.png,スタンピード / スパーク / フェイズアウト / ルルハラント / 光のベール,ハートオブオーシャン / リジェネレイト / 守りのミンネ / 戦いのエール,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=5&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=37&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=69&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=101&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=133&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=166&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=167&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=168&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=169&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=170&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=171&se=13&t=1
